"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold"
"hsa-miR-486-5p",1523.37054770505,-0.788432240269155,0.970248278954461,-0.812608749091283,0.41644241375299,0.788489349002385,"Not Significant"
"hsa-miR-487a-3p",12.3563617168666,-2.28446083611405,1.86490685574012,-1.22497315567399,0.220585334975645,0.67764305591039,"Not Significant"
"hsa-miR-487a-5p",7.93598523798693,-1.64418015059496,2.28258402869604,-0.720315278616147,0.471330899753724,NA,"Not Significant"
"hsa-miR-487b-3p",199.397029992361,-0.656956712456338,1.00577206985458,-0.653186474497472,0.513636068813712,0.846418319413558,"Not Significant"
"hsa-miR-487b-5p",11.6382176881427,-1.32498923671143,1.94682676435146,-0.680589182855628,0.496131473424501,0.838721291630588,"Not Significant"
"hsa-miR-488-3p",15.307374547708,-2.31179591129082,1.79140433792086,-1.29049364364827,0.196879317374029,0.673050334475749,"Not Significant"
"hsa-miR-488-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-489-3p",13.5183945572512,6.62277783341193,2.20257927139341,3.00682836682748,0.00263988766756273,0.072101931920307,"Not Significant"
"hsa-miR-489-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-490-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-490-5p",13.7020739404527,-7.71011435885778,3.19766430242523,-2.41117066385303,NA,NA,"Not Significant"
"hsa-miR-491-3p",6.71339165333423,-3.64860861357364,3.12378797055359,-1.16800776748207,0.242803631742052,NA,"Not Significant"
"hsa-miR-491-5p",154.78151760118,-0.507542192019334,0.714532893301744,-0.710313264479767,0.477509896037533,0.828335074552879,"Not Significant"
"hsa-miR-492",8.65394143607542,-7.04259635747591,3.20010397989169,-2.20073985149516,NA,NA,"Not Significant"
"hsa-miR-493-3p",172.575688736065,-0.759052862430998,1.2695187892515,-0.597905969456766,0.549902676545695,0.847215415321307,"Not Significant"
"hsa-miR-493-5p",395.66199877437,0.0703869521864329,1.05068463794415,0.0669915116720061,0.946588460725338,0.979508733798562,"Not Significant"
"hsa-miR-494-3p",162.556770381926,-0.891513825226978,0.973777917579856,-0.915520684061793,0.359918348913976,0.780567337346935,"Not Significant"
"hsa-miR-494-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-495-3p",6.73477575660558,-0.587231341606072,2.76439704109733,-0.212426555547524,0.83177427016561,NA,"Not Significant"
"hsa-miR-495-5p",5.12983611756951,-0.406686657272262,2.92617359134922,-0.138982409818258,0.889464049067728,NA,"Not Significant"
"hsa-miR-496",3.45130431482251,-0.900763686741624,3.11147686531366,-0.289497150624265,0.772200960062816,NA,"Not Significant"
"hsa-miR-497-3p",29.9695200223567,-0.61783963786711,1.52969333509901,-0.403897711842433,0.686287939030306,0.896873730325776,"Not Significant"
"hsa-miR-497-5p",597.706311152443,0.17471246031319,0.936866691630064,0.186485934310681,0.852063708178051,0.94647930482676,"Not Significant"
"hsa-miR-498",1.90969026364627,3.81146806837725,3.24213038304514,1.17560604234471,NA,NA,"Not Significant"
"hsa-miR-4999-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-4999-5p",5.11737407185726,5.21699284261172,3.19474358436753,1.63299266587135,0.102470539175211,NA,"Not Significant"
"hsa-miR-499a-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-499a-5p",7.3671453876053,0.670340192171301,2.33368316639292,0.287245587500817,0.77392428258594,NA,"Not Significant"
"hsa-miR-499b-3p",0.689610372983377,2.36780721625131,3.26950706085519,0.724209237716702,0.468937288132139,NA,"Not Significant"
"hsa-miR-499b-5p",3.60580893169809,-5.76227364194527,3.20944797201522,-1.79540958201828,0.0725884669208737,NA,"Not Significant"
"hsa-miR-5000-3p",4.68755161120752,-6.1476209610582,3.20573754940576,-1.91769315682058,0.0551499299594535,NA,"Not Significant"
"hsa-miR-5000-5p",4.32697071803771,-6.03025597460243,3.20676628762391,-1.88047878570864,0.0600428549522817,NA,"Not Significant"
"hsa-miR-5001-3p",31.0191271571917,-0.106567397925709,1.60336870853538,-0.0664646861064509,0.94700787192195,0.979508733798562,"Not Significant"
"hsa-miR-5001-5p",7.90991137433735,-1.6907605740409,2.73337285521907,-0.618561997794258,0.536204943296245,NA,"Not Significant"
"hsa-miR-5002-3p",6.12987518388675,-6.54000848665599,3.2028401600135,-2.04194032793332,0.0411574508278605,NA,"Not Significant"
"hsa-miR-5002-5p",366.196327113407,-5.3371977049015,1.32264366329742,-4.03524989610248,NA,NA,"Not Significant"
"hsa-miR-5003-3p",30.6064840363295,-3.31873623761345,1.48858472565702,-2.22945740367493,NA,NA,"Not Significant"
"hsa-miR-5003-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-5004-3p",9.40706348606142,-2.22022837335543,2.65294635875197,-0.836891543634488,0.40265353410783,0.782071233772868,"Not Significant"
"hsa-miR-5004-5p",3.60580893169809,-5.76227364194527,3.20944797201522,-1.79540958201828,0.0725884669208737,NA,"Not Significant"
"hsa-miR-5006-3p",27.5751629283002,-3.02626206357708,1.82214636099987,-1.66082271344903,0.0967490580016423,0.60607768827523,"Not Significant"
"hsa-miR-5006-5p",10.7328284299701,-4.25346669902353,3.11574454445564,-1.36515257856823,NA,NA,"Not Significant"
"hsa-miR-5007-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-5007-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-5008-3p",7.12701949827199,-3.61014795024923,3.11899034113666,-1.15747327031913,0.247079053839001,NA,"Not Significant"
"hsa-miR-5008-5p",0.530469517679521,2.00034410657041,3.28186522641091,0.609514397627477,0.542183532470311,NA,"Not Significant"
"hsa-miR-5009-3p",7.99895916187792,-1.67969611996301,3.08554948828752,-0.544375038008301,0.586183419589298,NA,"Not Significant"
"hsa-miR-5009-5p",6.91356439376667,-3.32396504059452,3.09534342117391,-1.07385985602008,0.282885497952887,NA,"Not Significant"
"hsa-miR-500a-3p",547.926418725679,0.0539784077372539,0.672028514762954,0.0803216032526445,0.935981476811697,0.978550967022536,"Not Significant"
"hsa-miR-500a-5p",44.4320007318505,-0.190448095521834,0.801968872560139,-0.23747567023875,0.812287791756607,0.922624132742323,"Not Significant"
"hsa-miR-500b-3p",4.95143183183194,-1.43085444673208,2.93265221204223,-0.487904580316963,0.62561743004159,NA,"Not Significant"
"hsa-miR-500b-5p",17.1023367173212,-0.039778440093861,1.77045344483987,-0.0224679390524492,0.982074686470809,0.99000377851844,"Not Significant"
"hsa-miR-501-3p",175.929659555316,0.572707929108514,0.763686763301452,0.749925174338065,0.453299771633631,0.808538776342435,"Not Significant"
"hsa-miR-501-5p",74.8388787665746,0.203005326483385,0.718435024834054,0.28256602123522,0.777509530330901,0.922624132742323,"Not Significant"
"hsa-miR-5010-3p",28.4353299931079,-1.16608400385696,0.948571851843537,-1.22930487721167,0.218957519353792,0.67764305591039,"Not Significant"
"hsa-miR-5010-5p",4.27421939897142,0.821059446281931,3.1146039248058,0.263616005792173,0.792075823846536,NA,"Not Significant"
"hsa-miR-5011-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-5011-5p",4.68755161120752,-6.1476209610582,3.20573754940576,-1.91769315682058,0.0551499299594535,NA,"Not Significant"
"hsa-miR-502-3p",419.861365279303,-0.04267665293455,0.619150810597599,-0.0689277187465181,0.945047154615363,0.979508733798562,"Not Significant"
"hsa-miR-502-5p",14.7562216665549,-1.53965553586089,1.84435361504891,-0.834794110683627,0.403833642354681,0.782071233772868,"Not Significant"
"hsa-miR-503-3p",2.99309408910126,-2.3345767611697,3.13782205256051,-0.744011840717562,0.456869311735445,NA,"Not Significant"
"hsa-miR-503-5p",282.835927988483,-0.0248737328671851,0.820422279114711,-0.0303182074650941,0.975813275789904,0.986960454291892,"Not Significant"
"hsa-miR-504-3p",5.76929429071695,-6.45145786775394,3.20342777327378,-2.01392331101656,0.0440175856945139,NA,"Not Significant"
"hsa-miR-504-5p",66.8531333278018,-1.76332393091813,0.821459016665781,-2.14657566006796,0.0318270793758312,0.335142980415379,"Not Significant"
"hsa-miR-5047",4.65600019785128,-2.77682785781048,3.12118073534443,-0.88967224049717,0.373641903782121,NA,"Not Significant"
"hsa-miR-505-3p",93.6149002155239,0.225155361461122,0.698968034982306,0.322125405157937,0.747357692678975,0.908979033547771,"Not Significant"
"hsa-miR-505-5p",15.312069933839,0.490163223848393,1.21672391591456,0.402854926608359,0.687054951381156,0.896873730325776,"Not Significant"
"hsa-miR-506-3p",5.2734623590798,5.26664287179383,3.23185768188236,1.62960234954602,NA,NA,"Not Significant"
"hsa-miR-506-5p",3.60580893169809,-5.76227364194527,3.20944797201522,-1.79540958201828,0.0725884669208737,NA,"Not Significant"
"hsa-miR-507",0.745742151789063,2.47764104967245,3.26636478402343,0.75853164404392,0.44813277663211,NA,"Not Significant"
"hsa-miR-508-3p",67.7739157641023,2.72941481174322,1.88091252797477,1.45111203798619,NA,NA,"Not Significant"
"hsa-miR-508-5p",10.3736589542757,0.191202936521623,3.01792145277756,0.0633558359663895,0.949483154353561,0.979750031765068,"Not Significant"
"hsa-miR-5087",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-5088-3p",7.06552065441843,-6.75018179468296,3.20158030483546,-2.10839059213599,0.0349972175407769,NA,"Not Significant"
"hsa-miR-5088-5p",14.421348077152,-2.56075774234392,2.8613332317681,-0.894952644422177,NA,NA,"Not Significant"
"hsa-miR-5089-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-5089-5p",1.12277456463801,-4.14578707955303,3.24148110907806,-1.27897925054765,0.200904362807389,NA,"Not Significant"
"hsa-miR-509-3-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-509-3p",121.530611488015,3.81042432399877,1.48512319922117,2.56572944655167,NA,NA,"Not Significant"
"hsa-miR-509-5p",18.7706212161267,0.376337914991311,3.07151459670408,0.122525191771885,NA,NA,"Not Significant"
"hsa-miR-5090",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-5091",10.8469118526208,-2.23183488984249,2.59858580948282,-0.858865188018049,0.390414897496204,0.782071233772868,"Not Significant"
"hsa-miR-5092",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-5093",37.1636234120223,-6.34314017627689,2.41549162658481,-2.6260244939227,NA,NA,"Not Significant"
"hsa-miR-5094",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-5095",35.2330522767029,-2.18263048636468,1.85421174695441,-1.1771204070677,0.239147450996632,0.692102225731975,"Not Significant"
"hsa-miR-5096",113.983605346352,-4.18492229226054,1.86646828733665,-2.24216094141744,NA,NA,"Not Significant"
"hsa-miR-510-3p",332.580013667398,-0.827191116764756,0.821764525345773,-1.00660358442304,0.314125311268358,0.749538298732574,"Not Significant"
"hsa-miR-510-5p",0.95881133801451,2.8321829007423,3.25766821535037,0.869389610457213,0.384634063858421,NA,"Not Significant"
"hsa-miR-5100",28.883188339769,-0.702882341089979,0.964606455647075,-0.728672648804194,0.466201927392061,0.821492912380365,"Not Significant"
"hsa-miR-511-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-511-5p",27.3870189530256,0.318929143132537,0.928013032297709,0.343668819329925,0.731095362983297,0.901338655154872,"Not Significant"
"hsa-miR-512-3p",4.88910814016261,1.39550375724226,3.1190153032724,0.447418053953802,NA,NA,"Not Significant"
"hsa-miR-512-5p",0.689610372983377,2.36780721625131,3.26950706085519,0.724209237716702,0.468937288132139,NA,"Not Significant"
"hsa-miR-513a-3p",7.87320233963787,-2.51396474686594,3.08522927083032,-0.814838874580418,0.415164545562363,NA,"Not Significant"
"hsa-miR-513a-5p",1.97088997258538,3.85640661099313,3.24163654185275,1.18964805622194,NA,NA,"Not Significant"
"hsa-miR-513b-3p",0.532672965563617,2.0058659074968,3.28165627064094,0.611235834003127,0.541043463542782,NA,"Not Significant"
"hsa-miR-513b-5p",0.745742151789063,2.47764104967245,3.26636478402343,0.75853164404392,0.44813277663211,NA,"Not Significant"
"hsa-miR-513c-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-513c-5p",30.9458232647833,-1.5278709838358,2.71119048843297,-0.56354246975796,NA,NA,"Not Significant"
"hsa-miR-514a-3p",99.2114482226712,3.76903590665802,1.86978789391541,2.01575586135897,NA,NA,"Not Significant"
"hsa-miR-514a-5p",16.4203150403639,0.454607237296952,2.53474384272203,0.179350366547791,0.857662601146807,0.94647930482676,"Not Significant"
"hsa-miR-514b-3p",1.70212969713107,3.64730381223873,3.24406897738919,1.12429909402668,0.260886162592856,NA,"Not Significant"
"hsa-miR-514b-5p",1.54475160013449,3.50905249429747,3.24587880312945,1.08107933386616,NA,NA,"Not Significant"
"hsa-miR-515-3p",1.43226769773471,3.40156068190847,3.24740866499584,1.04746923864996,NA,NA,"Not Significant"
"hsa-miR-515-5p",13.8983013632034,20.5915446660169,3.22818159556201,6.37868225700976,NA,NA,"Not Significant"
"hsa-miR-516a-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-516a-5p",16.3477156256424,6.89535093164673,2.93024190340691,2.35316781308386,0.0186142313531443,0.251628674356757,"Not Significant"
"hsa-miR-516b-3p",3.9663898248679,-5.90247098405757,3.2079840965386,-1.83993149792304,0.0657782949904096,NA,"Not Significant"
"hsa-miR-516b-5p",9.54845131823137,20.0709782287104,3.22920862033774,6.21544799004382,NA,NA,"Not Significant"
"hsa-miR-517-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-517a-3p",2.6523475883976,4.28098463933429,3.23764962122548,1.32225074982447,NA,NA,"Not Significant"
"hsa-miR-517b-3p",15.9140855303856,20.778926693536,3.22789552650804,6.4372983954703,NA,NA,"Not Significant"
"hsa-miR-517c-3p",3.7663335755246,4.78345051292667,3.23421192411236,1.47901579276983,NA,NA,"Not Significant"
"hsa-miR-5186",2.6891244047111,-0.257666662455187,3.12674712120011,-0.0824072598350357,NA,NA,"Not Significant"
"hsa-miR-5187-3p",7.31288129494481,-3.01336980164842,3.07616551725428,-0.979586366450817,0.327290337409023,NA,"Not Significant"
"hsa-miR-5187-5p",16.3117246541995,-0.506077756971994,1.3640458765272,-0.371012269954179,0.710628392816019,0.900077567859033,"Not Significant"
"hsa-miR-5188",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-5189-3p",14.1394932009225,-4.78663241420167,2.69480883439402,-1.77624191857677,0.0756930518155282,0.524127868781976,"Not Significant"
"hsa-miR-5189-5p",9.01452232924523,-7.10198530913687,3.19983870930134,-2.21948227843257,NA,NA,"Not Significant"
"hsa-miR-518a-3p",2.5462536848617,4.22256799781253,3.23813181428265,1.30401362266593,NA,NA,"Not Significant"
"hsa-miR-518a-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-518b",11.033765967734,20.271336696375,3.22876716335669,6.27835197484495,NA,NA,"Not Significant"
"hsa-miR-518c-3p",6.78919857316315,1.36572733520826,3.10251062325895,0.440200695839574,NA,NA,"Not Significant"
"hsa-miR-518c-5p",10.9980631888098,-3.76322053203854,3.10169981469316,-1.21327683427379,NA,NA,"Not Significant"
"hsa-miR-518d-3p",0.689610372983377,2.36780721625131,3.26950706085519,0.724209237716702,0.468937288132139,NA,"Not Significant"
"hsa-miR-518e-3p",2.33406587778989,4.09811870721556,3.23922579949668,1.26515376231331,NA,NA,"Not Significant"
"hsa-miR-518e-5p",5.83516469447473,19.3875155235526,3.23128954152445,5.99993138170034,NA,NA,"Not Significant"
"hsa-miR-518f-3p",3.9785213825964,4.86208278413377,3.23377350634248,1.5035322587057,NA,NA,"Not Significant"
"hsa-miR-518f-5p",0.795704276519281,2.56913965360861,3.2639181731945,0.787133597498898,0.431203663542598,NA,"Not Significant"
"hsa-miR-5190",12.2079074167103,-1.82444570431987,2.24273523644115,-0.813491345155374,0.415936406459008,0.788489349002385,"Not Significant"
"hsa-miR-5191",12.6423410891984,-4.16211979952316,2.76544396284451,-1.50504579208397,0.132312304159668,0.630505158170444,"Not Significant"
"hsa-miR-5192",5.04813250437733,-6.25616907795288,3.2048567655625,-1.95209007315958,0.0509275115949429,NA,"Not Significant"
"hsa-miR-5193",26.8489631196911,-3.06682046211094,1.78053903651801,-1.72241124693809,0.08499504774567,0.55026423503493,"Not Significant"
"hsa-miR-5194",9.46322102728131,-4.32253560386106,2.87540624527032,-1.50327822754475,0.132767312180656,0.630505158170444,"Not Significant"
"hsa-miR-5195-3p",11.8114105782584,-1.78558844620374,1.56870831121349,-1.13825395928608,0.255014452968457,0.710096244080761,"Not Significant"
"hsa-miR-5195-5p",0.742657324751329,2.47200426364872,3.26652047863765,0.756769865615445,0.449187749478642,NA,"Not Significant"
"hsa-miR-5196-3p",11.1780076882641,-7.4146208227172,3.19860774470361,-2.31807755577239,NA,NA,"Not Significant"
"hsa-miR-5196-5p",13.8296633824004,-4.21371557990235,3.10253136864105,-1.35815406170994,NA,NA,"Not Significant"
"hsa-miR-5197-3p",6.85103697022637,-6.70231680121447,3.20185146739476,-2.0932628728927,0.036325694958461,NA,"Not Significant"
"hsa-miR-5197-5p",3.60580893169809,-5.76227364194527,3.20944797201522,-1.79540958201828,0.0725884669208737,NA,"Not Significant"
"hsa-miR-519a-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-519b-3p",0.583516469447473,2.13358034522178,3.27703117187356,0.651071116910358,0.515000580229259,NA,"Not Significant"
"hsa-miR-519b-5p",1.00789208359109,2.90295066003516,3.2561676210987,0.891523716784471,0.372648273854603,NA,"Not Significant"
"hsa-miR-519c-3p",2.28101892602194,4.06525339908048,3.23953062327642,1.25488963427947,NA,NA,"Not Significant"
"hsa-miR-519c-5p",2.28101892602194,4.06525339908048,3.23953062327642,1.25488963427947,NA,NA,"Not Significant"
"hsa-miR-519d-3p",1.59140855303856,3.55152711259734,3.2453045078939,1.09435866617711,NA,NA,"Not Significant"
"hsa-miR-519d-5p",1.00789208359109,2.90295066003516,3.2561676210987,0.891523716784471,0.372648273854603,NA,"Not Significant"
"hsa-miR-519e-3p",3.60580893169809,-5.76227364194527,3.20944797201522,-1.79540958201828,0.0725884669208737,NA,"Not Significant"
"hsa-miR-519e-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-520a-3p",1.11398598712699,3.04469807341073,3.25336955292238,0.935859890455971,0.349345330751372,NA,"Not Significant"
"hsa-miR-520a-5p",1.3261737941988,3.29214380538957,3.24908525375383,1.01325251517669,NA,NA,"Not Significant"
"hsa-miR-520c-3p",0.742657324751329,2.47200426364872,3.26652047863765,0.756769865615445,0.449187749478642,NA,"Not Significant"
"hsa-miR-520c-5p",1.3261737941988,3.29214380538957,3.24908525375383,1.01325251517669,NA,NA,"Not Significant"
"hsa-miR-520d-3p",0.901798180055185,2.74571134901535,3.25960185888519,0.842345620073491,0.399594522377941,NA,"Not Significant"
"hsa-miR-520d-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-520e",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-520f-3p",1.90969026364627,3.81146806837725,3.24213038304514,1.17560604234471,NA,NA,"Not Significant"
"hsa-miR-520f-5p",0.689610372983377,2.36780721625131,3.26950706085519,0.724209237716702,0.468937288132139,NA,"Not Significant"
"hsa-miR-520g-3p",1.69750245657447,3.64348293806826,3.24411673632816,1.12310475676412,NA,NA,"Not Significant"
"hsa-miR-520g-5p",0.848751228287233,2.66013240731622,3.26162982522781,0.815583787817007,0.414738224967648,NA,"Not Significant"
"hsa-miR-520h",2.70539454016556,4.3093287318837,3.23742253117652,1.33109864109015,NA,NA,"Not Significant"
"hsa-miR-521",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-522-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-523-3p",1.00789208359109,2.90295066003516,3.2561676210987,0.891523716784471,0.372648273854603,NA,"Not Significant"
"hsa-miR-523-5p",0.636563421215425,2.25547119510108,3.2729690410874,0.689120846175717,0.490747222587983,NA,"Not Significant"
"hsa-miR-524-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-524-5p",0.795704276519281,2.56913965360861,3.2639181731945,0.787133597498898,0.431203663542598,NA,"Not Significant"
"hsa-miR-525-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-525-5p",1.3261737941988,3.29214380538957,3.24908525375383,1.01325251517669,NA,NA,"Not Significant"
"hsa-miR-526a",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-526b-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-526b-5p",17.2402593245844,20.8854807561747,3.22774379563378,6.47061293539679,NA,NA,"Not Significant"
"hsa-miR-527",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-532-3p",131.569119882271,-0.2477789416144,0.74283090098595,-0.333560358468565,0.738711335891729,0.904248890153181,"Not Significant"
"hsa-miR-532-5p",2118.44654003496,-0.155689057159487,0.582772418660826,-0.267152411772077,0.789351814756401,0.922624132742323,"Not Significant"
"hsa-miR-539-3p",35.49989802381,-1.04142788015108,1.21155447663682,-0.859579903531861,0.39002065683781,0.782071233772868,"Not Significant"
